timestamp,longitude,latitude,altitude,modeled
2010-03-06 01:00:54,-111.3999667995046,57.371726200471024,310.47,False
2010-03-06 04:00:53,-111.3999961991762,57.37152820073648,303.22,False
2010-03-06 07:00:53,-111.40005810020696,57.37143970076709,290.53,False
2010-03-06 10:02:22,-111.39997659957383,57.37224000125793,310.64,False
2010-03-06 13:01:07,-111.40013739928617,57.37223390116771,314.64,False
2010-03-06 16:00:43,-111.39763469975652,57.36938660116304,313.44,False
2010-03-06 19:00:43,-111.3968772992279,57.36902320093578,328.66,False
2010-03-06 22:00:47,-111.39806920060332,57.36830250072453,311.19,False
2010-03-07 01:00:54,-111.39703749990144,57.36905310083422,328.91,False
2010-03-07 04:00:43,-111.39446760061912,57.369752201096325,318.24,False
2010-03-07 07:01:43,-111.39450630030682,57.369299601185645,314.89,False
2010-03-07 10:00:54,-111.39426739965567,57.3692024009899,325.38,False
2010-03-07 13:00:43,-111.3947167006462,57.36901390081556,322.2,False
2010-03-07 16:00:54,-111.3946513997318,57.369875200445016,317.78,False
2010-03-07 19:00:42,-111.39462729972992,57.37015000082735,326.68,False
2010-03-07 22:00:54,-111.39729339952562,57.37208990042822,316.6,False
2010-03-08 01:00:48,-111.39478330053988,57.37306960062346,327.49,False
2010-03-08 04:00:47,-111.39507930069162,57.37282240047992,327.3,False
2010-03-08 07:00:43,-111.39493930036274,57.37285890114499,317.57,False
2010-03-08 10:00:44,-111.39494330057796,57.37276740082312,315.78,False
2010-03-08 13:01:38,-111.39497720010998,57.373117801058726,326.42,False
2010-03-08 16:00:50,-111.39250940022168,57.37398700126492,306.01,False
2010-03-08 19:00:41,-111.38888750015543,57.37415920062061,315.1,False
2010-03-08 22:00:48,-111.38760490024738,57.374343401254606,320.97,False
2010-03-09 01:00:54,-111.38734829939618,57.374363500712526,367.03,False
2010-03-09 04:00:43,-111.38672859986409,57.37432090063849,322.57,False
2010-03-09 07:01:07,-111.38730130064214,57.37414620101975,317.21,False
2010-03-09 10:01:39,-111.387898999364,57.37458910068067,330.76,False
2010-03-09 13:00:50,-111.38737530040402,57.3742364011367,332.16,False
2010-03-09 16:00:49,-111.38672929963064,57.37428500048615,326.32,False
2010-03-09 19:00:41,-111.3861035003952,57.37458390072992,343.0,False
2010-03-09 22:01:11,-111.3869763996574,57.37450710062592,319.98,False
2010-03-10 01:00:54,-111.3876842994666,57.37459270106663,351.87,False
2010-03-10 04:00:48,-111.38851319924564,57.37396150116444,316.14,False
2010-03-10 07:00:45,-111.38878570033836,57.37386610114004,313.44,False
2010-03-10 10:00:54,-111.38944779928605,57.37374500043231,317.33,False
2010-03-10 13:00:48,-111.3894202000203,57.3738063006848,330.77,False
2010-03-10 16:00:25,-111.3894444992844,57.3737570011951,315.28,False
2010-03-10 19:00:26,-111.38953720015232,57.37347140065131,315.46,False
2010-03-10 22:00:25,-111.39013999937193,57.37315000075056,321.75,False
2010-03-11 01:00:41,-111.39011639918316,57.37306170053272,323.29,False
2010-03-11 04:00:44,-111.38978680034464,57.37323250057618,314.68,False
2010-03-11 07:00:47,-111.38986780074896,57.37374960091594,320.55,False
2010-03-11 10:01:47,-111.3903118995117,57.37372920097909,312.51,False
2010-03-11 13:00:44,-111.39037269932672,57.37411230073929,316.07,False
2010-03-11 16:00:39,-111.39099850073998,57.37389560091339,313.71,False
2010-03-11 19:00:41,-111.39095819923124,57.37416070047652,310.25,False
2010-03-11 22:00:44,-111.39110789921602,57.37349680060289,314.84,False
2010-03-12 01:00:48,-111.39067609921962,57.372823800420136,346.2,False
2010-03-12 04:00:43,-111.39115660070767,57.372768100672495,321.67,False
2010-03-12 07:00:42,-111.39134489940528,57.37249470074469,322.17,False
2010-03-12 10:01:11,-111.39130840007304,57.37214950073528,318.28,False
2010-03-12 13:00:44,-111.3908686003122,57.37282760116334,317.43,False
2010-03-12 16:00:44,-111.39206439980212,57.37266690076749,309.89,False
2010-03-12 19:00:42,-111.39270960027838,57.372438400974666,320.24,False
2010-03-12 22:00:53,-111.39318789972756,57.37217980038903,322.06,False
2010-03-13 01:00:50,-111.39306600037764,57.372041000402085,322.46,False
2010-03-13 04:00:44,-111.39334060065411,57.37208280074087,327.79,False
2010-03-13 07:01:24,-111.393289700278,57.3724535011607,320.35,False
2010-03-13 10:00:43,-111.39264000011472,57.372072800756335,327.31,False
2010-03-13 13:00:43,-111.39263939986397,57.37207000081758,316.83,False
2010-03-13 16:00:49,-111.39299789941518,57.37184370103473,332.96,False
2010-03-13 19:00:14,-111.39363249960635,57.371781801168495,304.13,False
2010-03-13 22:00:54,-111.3938910995399,57.37216030057024,311.57,False
2010-03-14 01:00:44,-111.39188210017574,57.37279450095532,328.1,False
2010-03-14 04:00:53,-111.39290520014988,57.37204210048636,317.63,False
2010-03-14 07:00:42,-111.39281509995664,57.3720438008952,308.01,False
2010-03-14 10:00:53,-111.39372740070246,57.37185890057163,305.76,False
2010-03-14 13:00:47,-111.39393869920453,57.37181610119325,319.5,False
2010-03-14 16:00:49,-111.39370510038694,57.3717182006452,318.16,False
2010-03-14 19:00:29,-111.39487509985815,57.37146770122032,327.72,False
2010-03-14 22:01:42,-111.3948758993051,57.371676601158285,328.25,False
2010-03-15 01:01:11,-111.3941689006148,57.37199370050353,330.58,False
2010-03-15 04:00:50,-111.39393660053872,57.37267970047933,292.36,False
2010-03-15 07:00:54,-111.3930164001141,57.37233030042434,320.83,False
2010-03-15 10:00:56,-111.39330150054327,57.371934301148194,318.19,False
2010-03-15 13:00:30,-111.39319030048009,57.37173820097194,330.99,False
